"Gene","K","l","Day","LeuLysMet"
"APMPPM",114.03322,15.76495,26,"MPP"
"BMMPPP",115.91733,15.42141,26,"MPP"
"AMPMPP",120.7496,12.92041,26,"PMP"
"BPPMPM",118.22944,13.42564,26,"PMP"
"BPPPMP",117.53569,14.37774,26,"PPM"
"AMPPMM",117.95256,14.30859,26,"PPM"
"BMMMMM",119.11985,12.88677,26,"MMM"
"APMMMP",115.28732,14.57658,26,"MMM"
"BPMPMP",117.10446,14.30499,26,"MPM"
"BMMMPP",119.73353,12.98021,26,"MMP"
"BPPPPM",120.78761,14.19653,26,"PPP"
"BPPPMM",121.34026,13.04687,26,"PPM"
"AMPMPM",77.56829,18.01877,26,"PMP"
"APMPMP",123.38114,12.70052,26,"MPM"
"AMMMMP",76.35522,30.10539,26,"MMM"
"APPMPM",131.43188,19.00279,26,"PMP"
"BMPMPP",127.52248,12.78464,26,"PMP"
"BPPPPM",120.92101,14.57777,26,"PPP"
"BPMPMM",118.34982,13.22471,26,"MPM"
"BPMMPP",117.66608,14.19526,26,"MMP"
"APMPMM",114.88917,13.81726,26,"MPM"
"AMMPMP",115.38081,13.52118,26,"MPM"
"AMPMPP",117.86089,13.74146,26,"PMP"
"AMPMMM",116.65117,12.80631,26,"PMM"
"AMPMPP",118.76661,12.8927,26,"PMP"
"AMPMMP",121.50301,11.99689,26,"PMM"
"BPPPMP",116.05895,14.43276,26,"PPM"
"BPMMPM",119.38951,12.35571,26,"MMP"
"BMMPMM",113.07631,14.07451,26,"MPM"
"AMMPPM",111.76575,16.7632,26,"MPP"
"APMMPM",119.7349,12.77826,26,"MMP"
"BPPPMP",117.73511,13.97079,26,"PPM"
"BPMPMP",115.81817,15.20064,26,"MPM"
"AMPPPM",120.23794,14.35588,26,"PPP"
"APMPPP",112.33054,16.18361,26,"MPP"
"AMMMMP",121.78838,12.92761,26,"MMM"
"AMPMPM",123.33132,13.05401,26,"PMP"
"BPPMMM",78.43973,19.22056,26,"PMM"
"BMPMMM",128.65724,12.9861,26,"PMM"
"BPMPPP",133.83493,16.43222,26,"MPP"
"BMMPPP",122.19609,18.05156,26,"MPP"
"APMMPP",122.0298,13.72396,26,"MMP"
"BPPMMM",65.9557,20.14336,26,"PMM"
"BMMMMP",117.51897,13.1782,26,"MMM"
"AMMMMP",115.45982,13.6443,26,"MMM"
"BMPPPM",117.14646,13.92606,26,"PPP"
"APPPPM",117.78025,14.18439,26,"PPP"
"APPPMM",118.29169,14.08281,26,"PPM"
"IPPPPP",116.60489,15.42032,26,"PrPrPr"
"AMPMPM",61.61633,18.76796,26,"PMP"
"BMMMMM",116.39699,12.91808,26,"MMM"
"BPMPMP",116.47696,13.90221,26,"MPM"
"AMPMPP",120.61379,13.98854,26,"PMP"
"BPPPPM",116.11128,16.02212,26,"PPP"
"APMPMM",116.55949,13.44894,26,"MPM"
"AMMMMP",120.19089,12.43449,26,"MMM"
"APMPMP",114.63792,13.61555,26,"MPM"
"IPPPPP",120.08598,14.67127,26,"PrPrPr"
"BPPMMP",124.18179,12.22419,26,"PMM"
"AMMMPM",71.56403,18.83325,26,"MMP"
"BMMMPM",123.49512,12.96795,26,"MMP"
"BPPPMP",121.1904,14.68977,26,"PPM"
"AMPPPP",126.56772,14.54359,26,"PPP"
"BMMMMM",125.49864,19.52633,26,"MMM"
"AMMPMP",125.81232,14.90678,26,"MPM"
"BMPPMP",120.49415,14.34632,26,"PPM"
"BPPMPM",121.75924,12.67195,26,"PMP"
"AMMPPP",106.14843,17.87223,26,"MPP"
"BMMPMM",112.86029,14.00657,26,"MPM"
"APMMPM",120.36249,12.60515,26,"MMP"
"AMMMMM",120.58281,12.54785,26,"MMM"
"BPPMMM",121.40049,12.10791,26,"PMM"
"BPMMMP",119.56442,12.91026,26,"MMM"
"AMPMMP",121.15453,12.02975,26,"PMM"
"BMPMPM",115.46514,13.20016,26,"PMP"
"AMMMPM",118.01399,13.60204,26,"MMP"
"AMPMMM",120.51125,11.91498,26,"PMM"
"BPMPPM",114.60513,15.58182,26,"MPP"
"BPPMMM",78.60338,18.38703,26,"PMM"
"APPPMP",118.33881,14.02133,26,"PPM"
"AMMPMM",119.30315,13.01287,26,"MPM"
"BPPPPM",119.08351,14.57648,26,"PPP"
"BPPMMP",94.10179,17.36684,26,"PMM"
"AMMMMP",81.01344,18.12902,26,"MMM"
"APPMPP",85.73058,17.15064,26,"PMP"
"APMMMP",90.4469,16.86161,26,"MMM"
"BPPMMP",124.30683,12.60122,26,"PMM"
"BMPPPM",131.98329,14.18236,26,"PPP"
"BMPPPP",128.587,13.96973,26,"PPP"
"BPPPMM",120.17357,14.76604,26,"PPM"
"BMMMPM",120.60475,13.7987,26,"MMP"
"APMPPP",88.31963,20.0453,26,"MPP"
"APPMMP",119.59244,13.54748,26,"PMM"
"AMPMPM",121.36905,12.83585,26,"PMP"
"APMPMM",111.98823,15.31364,26,"MPM"
"BMMMMP",80.03728,17.53776,26,"MMM"
"BMPMPM",118.32884,13.1625,26,"PMP"
"BPMPMP",116.50796,12.97099,26,"MPM"
"BPMPMP",118.80336,14.68027,26,"MPM"
"BMPMMM",122.57703,11.51479,26,"PMM"
"APPPPM",120.02568,14.21725,26,"PPP"
"AMMPPP",63.55303,21.72761,26,"MPP"
"AMMMMP",120.49381,13.80632,26,"MMM"
"APPMPM",121.74848,12.69923,26,"PMP"
"IPPPPP",58.33749,23.43125,26,"PrPrPr"
"APMPPP",117.6418,15.47816,26,"MPP"
"IPPPPP",120.55621,14.2518,26,"PrPrPr"
"BMPMMM",76.64466,18.87387,26,"PMM"
"IPPPPP",121.31615,13.94565,26,"PrPrPr"
"APPPPM",119.14403,15.26765,26,"PPP"
"IPPPPP",121.70799,14.28587,26,"PrPrPr"
"BMMMMP",134.1019,12.397,26,"MMM"
"BPPMPP",124.73258,16.16826,26,"PMP"
"APPMPM",122.94984,13.43947,26,"PMP"
"APMMMM",122.78748,12.21202,26,"MMM"
"IPMMMP",119.53503,12.70767,26,"MMM"
"AMMPMM",116.96898,14.78223,26,"MPM"
"BPPPMP",119.58444,14.11133,26,"PPM"
"IPPPPP",119.86632,15.2055,26,"PrPrPr"
"APMPPM",119.17994,15.36962,26,"MPP"
"IPPPPP",121.26109,14.49187,26,"PrPrPr"
"APPPPM",120.53357,13.56193,26,"PPP"
"IPPPPP",0,75,26,"PrPrPr"
"BMPMPM",118.13949,13.85609,26,"PMP"
"APPMPP",116.05347,15.38527,26,"PMP"
"BPMMMP",121.58615,11.7072,26,"MMM"
"BMPPMP",117.84306,13.98318,26,"PPM"
"AMMPMP",115.92837,12.62739,26,"MPM"
"APMPMM",120.22056,12.94366,26,"MPM"
"IPPPPP",118.76541,14.215,26,"PrPrPr"
"AMPMPP",120.36077,13.67584,26,"PMP"
"AMMMPM",123.1143,12.21542,26,"MMP"
"BPPPMM",118.74309,14.13554,26,"PPM"
"AMPMMM",123.04351,11.92882,26,"PMM"
"APMPMM",118.32835,14.78367,26,"MPM"
"BPMPMP",131.82697,13.68133,26,"MPM"
"BPMMPM",100.83093,35.10163,26,"MMP"
"BPPPMM",120.46801,14.5814,26,"PPM"
"APPPMP",116.7991,14.46417,26,"PPM"
"APMMPP",119.56206,12.35889,26,"MMP"
"BMPMMP",120.60789,12.51091,26,"PMM"
"AMPMMM",92.24061,16.80182,26,"PMM"
"AMMPPM",106.80703,17.48391,26,"MPP"
"BMMPPP",101.02657,18.99596,26,"MPP"
"AMMMPM",77.19119,17.73121,26,"MMP"
"APPMMP",118.86192,11.00967,26,"PMM"
"BPPMMP",119.39875,12.15197,26,"PMM"
"BPPMMP",97.6698,17.07096,26,"PMM"
"BPMPPM",116.49197,15.44751,26,"MPP"
"BMMPPM",117.03485,14.53583,26,"MPP"
"AMPPMP",115.77849,14.19614,26,"PPM"
"AMMPPM",107.44555,16.16203,26,"MPP"
"BMMPMP",111.16861,14.21428,26,"MPM"
"APMPMP",116.83895,12.35637,26,"MPM"
"AMMMMP",121.44629,12.28397,26,"MMM"
"BPPMPM",119.28975,12.40906,26,"PMP"
"APPMPM",120.42751,12.38626,26,"PMP"
"AMPMPP",121.08765,12.55734,26,"PMP"
"BPPPPM",120.83982,14.86223,26,"PPP"
"BMMPMM",130.73616,13.88822,26,"MPM"
"IPPPPP",125.34937,14.29972,26,"PrPrPr"
"IPPPPP",118.34355,14.7984,26,"PrPrPr"
"BPMMPM",119.4499,12.86059,26,"MMP"
"IMPPPM",114.0784,16.21703,26,"PPP"
"AMMMMM",121.18008,12.1479,26,"MMM"
"BPPPMP",117.43352,12.50959,26,"PPM"
"AMMPMM",117.54868,12.32284,26,"MPM"
"APMPPP",114.14314,15.10913,26,"MPP"
"BMMPPM",109.91355,16.18166,26,"MPP"
"AMMMMP",121.4796,11.50031,26,"MMM"
"BPPMPP",85.26212,16.93563,26,"PMP"
"APMPPP",112.57535,16.87285,26,"MPP"
"APMMMM",70.88632,18.70119,26,"MMM"
"BMPMPM",121.581,11.86368,26,"PMP"
"AMPPPP",116.84792,14.25608,26,"PPP"
"BPPPMM",116.97166,12.75904,26,"PPM"
"BMMPMM",115.70153,12.58882,26,"MPM"
"BMPPMM",116.70854,14.03966,26,"PPM"
"BPPPPM",117.25501,13.20728,26,"PPP"
"IPPPPP",115.92219,13.90389,26,"PrPrPr"
"AMPMPP",120.16469,11.69954,26,"PMP"
"APMMMM",119.99388,11.64712,26,"MMM"
"APMMMP",125.17002,11.92229,26,"MMM"
"AMMMPP",130.58358,12.69562,26,"MMP"
"BMPPMM",123.27763,14.33889,26,"PPM"
"BMPMMP",120.40767,11.1865,26,"PMM"
"APMMMM",119.10593,10.89562,26,"MMM"
"APPPPM",117.37261,13.33285,26,"PPP"
"APMMPP",116.05352,14.25582,26,"MMP"
"BPMPMP",116.9408,12.43491,26,"MPM"
"BMPPPP",116.4874,13.42925,26,"PPP"
"AMMMPM",118.50283,12.35806,26,"MMP"
"AMMMPM",118.63752,12.24605,26,"MMP"
"BMPPPM",117.9723,14.00643,26,"PPP"
"BPPPMM",116.42708,13.38393,26,"PPM"
"BMMPPP",113.77738,16.74808,26,"MPP"
"AMPMMP",94.96351,18.19034,26,"PMM"
"APPMMM",121.18347,11.90783,26,"PMM"
"BPMPPP",113.95927,15.16241,26,"MPP"
"APMMMP",118.95721,12.17733,26,"MMM"
"BPMMMP",89.07933,17.35674,26,"MMM"
"APMMPM",119.27892,12.27299,26,"MMP"
"BPPMPM",75.94095,16.87987,26,"PMP"
"BMMMPM",116.81664,12.36563,26,"MMP"
"AMMPPP",109.72849,16.25117,26,"MPP"
"BPPPMP",117.23358,13.16877,26,"PPM"
"AMPPMM",120.27804,14.5173,26,"PPM"
"AMPPMP",128.73159,14.14689,26,"PPM"
"APMMPM",114.85574,12.29059,26,"MMP"
"AMPPMM",118.22506,14.04766,26,"PPM"
"BPMPMP",116.75892,12.45525,26,"MPM"
"APMMPP",117.1066,11.95433,26,"MMP"
"BMPPMP",117.57169,14.40389,26,"PPM"
"BMPMMP",115.53303,11.21697,26,"PMM"
"BPMPMM",115.42216,12.36583,26,"MPM"
"BPMPPM",115.81395,15.11499,26,"MPP"
"BMMMPM",118.47471,11.59438,26,"MMP"
"BMPMPM",117.06191,13.32333,26,"PMP"
"APPPMP",117.21533,13.00595,26,"PPM"
"BPPPPM",117.73654,13.75463,26,"PPP"
"BPPMPP",119.36352,12.11224,26,"PMP"
"APMPMP",115.41349,12.69777,26,"MPM"
"IPPPPP",117.03706,13.75127,26,"PrPrPr"
"AMMMMP",117.62849,11.59958,26,"MMM"
"AMMPMM",113.86077,12.79126,26,"MPM"
"BMPMPP",116.87937,12.12514,26,"PMP"
"APMMMM",114.51236,10.89534,26,"MMM"
"AMPPMM",113.63025,13.76932,26,"PPM"
"BMPMMP",115.94059,12.29696,26,"PMM"
"APMMMM",117.76648,11.43261,26,"MMM"
"IPPPPP",120.49956,13.72849,26,"PrPrPr"
"BPMPPP",117.69579,15.34624,26,"MPP"
"APPMPM",104.36445,35.75528,26,"PMP"
"BPPMMP",113.56723,18.96002,26,"PMM"
"BMMMPP",98.00974,27.56083,26,"MMP"
"AMMPPM",111.23617,18.77459,26,"MPP"
"APMPMP",114.4879,13.61833,26,"MPM"
"BMMMMM",117.12766,12.01255,26,"MMM"
"BMPPMM",116.54677,13.70633,26,"PPM"
"IPPPPP",115.76806,15.44414,26,"PrPrPr"
"AMPMMM",108.46274,18.06859,26,"PMM"
"AMMMMM",104.80756,20.73417,26,"MMM"
"BPMMPP",115.78651,13.48948,26,"MMP"
"BMMPPP",113.16957,16.98496,26,"MPP"
"BPPMMM",114.46964,14.23284,26,"PMM"
"AMPMPM",117.14692,14.46747,26,"PMP"
"AMMPPP",115.18153,16.47569,26,"MPP"
"BPPMMM",108.46962,19.47401,26,"PMM"
"BPMMPM",118.84121,12.73646,26,"MMP"
"BPPMPM",93.99424,20.22933,26,"PMP"
"AMPPMP",115.64893,14.43942,26,"PPM"
"BMMPPP",115.48455,17.29187,26,"MPP"
"BPPMMP",110.17441,20.10473,26,"PMM"
"APMMMP",109.01488,20.12064,26,"MMM"
"AMMPPM",116.67121,16.98522,26,"MPP"
"AMPPMM",120.9607,14.14992,26,"PPM"
"BMMPPM",122.08586,16.90604,26,"MPP"
"BPPPMM",119.39621,13.62627,26,"PPM"
"BMPMMP",117.99214,12.04915,26,"PMM"
"AMMPMP",114.755,13.02604,26,"MPM"
"APPMPP",65.79339,20.80674,26,"PMP"
"BMPMPM",75.61393,20.55598,26,"PMP"
"APMPMM",115.71908,13.34148,26,"MPM"
"APMMPP",115.5551,13.54699,26,"MMP"
"AMMMPP",117.20996,11.99651,26,"MMP"
"AMPPMM",116.46416,13.80803,26,"PPM"
"BPPMPM",63.61593,20.82229,26,"PMP"
"AMMMPP",116.6798,11.98528,26,"MMP"
"APPPMM",111.76476,14.92278,26,"PPM"
"BPPMMM",117.16594,11.39222,26,"PMM"
"BMMPMP",112.34258,12.6304,26,"MPM"
"BPMPPP",109.8011,15.80758,26,"MPP"
"BMPMPP",58.13169,21.94602,26,"PMP"
"BMPMMM",118.1544,12.46672,26,"PMM"
"APMPMM",118.90446,12.17554,26,"MPM"
"BPMPMP",117.21505,12.63173,26,"MPM"
"APMPPM",104.4112,21.55597,26,"MPP"
"AMPMPP",104.60538,18.24935,26,"PMP"
"BMPMMP",123.28038,12.34194,26,"PMM"
"APMPPM",123.14333,17.23393,26,"MPP"
"BMPMPP",122.04929,13.29198,26,"PMP"
"AMMPPM",113.03211,16.22184,26,"MPP"
"BPMPMM",113.68067,13.51077,26,"MPM"
"AMPMMP",84.50942,18.31583,26,"PMM"
"APMPMM",114.92331,12.95673,26,"MPM"
"BPMPPM",110.90683,18.27707,26,"MPP"
"IPPMPP",54.65136,25.78806,26,"PMP"
"BPPMMP",98.9437,19.44709,26,"PMM"
"AMPMPP",90.50617,18.34074,26,"PMP"
"BPPMPP",118.83488,12.62125,26,"PMP"
"BPPPMP",116.1534,12.78185,26,"PPM"
"AMMMMM",87.20294,16.88888,26,"MMM"
"BMMPMM",112.11971,12.55105,26,"MPM"
"APMPPM",85.82552,20.88502,26,"MPP"
"APMMPM",117.72771,12.33481,26,"MMP"
"BMPPMP",114.98446,14.67069,26,"PPM"
"BPMPMP",116.11501,12.75982,26,"MPM"
"BPMMMM",115.8614,13.62297,26,"MMM"
"APMPPP",102.38303,18.99209,26,"MPP"
"IPPPPP",115.23375,15.5702,26,"PrPrPr"
"AMPMPM",119.72594,12.68548,26,"PMP"
"AMMMMM",102.00421,17.40134,26,"MMM"
"BMPMMM",105.13338,18.77529,26,"PMM"
"AMPPPP",128.34412,15.47122,26,"PPP"
"BMPPMP",119.41427,15.0445,26,"PPM"
"BPPMPM",116.93817,14.0566,26,"PMP"
"APMMMM",113.00476,13.77197,26,"MMM"
"APMPMP",112.55161,14.20532,26,"MPM"
"AMMPPM",85.96884,21.56055,26,"MPP"
"BMMPMM",118.80517,12.69693,26,"MPM"
"BPPMPP",68.2753,22.40378,26,"PMP"
"AMPMPM",84.79062,20.71368,26,"PMP"
"BPMMPM",62.56154,22.08567,26,"MMP"
"AMPMMP",97.82631,18.6504,26,"PMM"
"AMMPPP",115.24335,13.46163,26,"MPP"
"APMPPM",112.9211,14.73795,26,"MPP"
"BMPPMP",115.9343,13.07579,26,"PPM"
"BMMMMM",77.15086,17.97515,26,"MMM"
"APPMMM",117.92886,11.58168,26,"PMM"
"IPPPPP",114.90115,13.84353,26,"PrPrPr"
"BPMMMM",74.78267,18.50984,26,"MMM"
"APPPMP",115.89874,14.36099,26,"PPM"
"APMPPM",113.55045,15.49294,26,"MPP"
"BMPPMP",117.7684,13.58999,26,"PPM"
"BMPPMP",117.66689,13.6236,26,"PPM"
"AMMMPM",120.64922,12.94899,26,"MMP"
"AMPMPP",99.76501,18.82911,26,"PMP"
"BPMMPM",99.44552,32.09175,26,"MMP"
"AMMPPP",122.70795,15.47536,26,"MPP"
"APPPPM",115.83435,16.17234,26,"PPP"
"APPPMM",114.05328,14.05041,26,"PPM"
"APMPMP",114.00412,14.30288,26,"MPM"
"BMMMMP",116.22378,13.82746,26,"MMM"
"BMPMPP",53.92968,21.56192,26,"PMP"
"BPMMPM",64.75598,21.69585,26,"MMP"
"BMMMMM",103.28172,18.19975,26,"MMM"
"APMMMM",99.83196,18.57574,26,"MMM"
"BPPMMM",90.28601,18.71393,26,"PMM"
"AMMPPM",112.74072,15.56368,26,"MPP"
"BMMPMP",114.41009,12.31314,26,"MPM"
"BMPMPP",116.6679,12.50984,26,"PMP"
"AMMPPP",114.91722,14.88746,26,"MPP"
"BPPPMP",115.71145,12.94839,26,"PPM"
"APPMPM",118.44508,11.99427,26,"PMP"
"BPPPMP",116.7776,14.08293,26,"PPM"
"BMPPMP",117.62383,14.38562,26,"PPM"
"AMPPMP",117.07525,14.35318,26,"PPM"
"BPMPPM",112.01264,16.64121,26,"MPP"
"AMMMPM",120.1577,14.01744,26,"MMP"
"APPMPP",119.53316,12.49283,26,"PMP"
"BPMMPM",122.0523,13.35576,26,"MMP"
"AMMMMM",128.96984,11.10209,26,"MMM"
"APPMPM",124.69213,12.88303,26,"PMP"
"APPPPM",118.41912,14.66851,26,"PPP"
"BMMMPP",122.06907,12.54235,26,"MMP"
"BMMMMP",67.09377,19.10934,26,"MMM"
"APMPMP",119.51487,12.99361,26,"MPM"
"APMPPM",112.93186,16.21589,26,"MPP"
"BMPPMM",119.86491,14.74714,26,"PPM"
"BMPMMP",121.68958,12.54315,26,"PMM"
"AMPMMM",120.67033,11.89927,26,"PMM"
"BMPPMP",118.82938,12.50373,26,"PPM"
"BPMMPP",73.93697,17.87053,26,"MMP"
"AMMMPM",116.36323,13.63983,26,"MMP"
"BPPPMM",116.23769,14.327,26,"PPM"
"IPPPPP",117.55497,14.34142,26,"PrPrPr"
"AMMPPP",80.93966,20.49386,26,"MPP"
"APMMMM",121.09079,12.90277,26,"MMM"
"BPMMPM",116.75659,14.62254,26,"MMP"
"BPPMPP",120.68441,13.27829,26,"PMP"
"AMPPMP",114.87386,15.70499,26,"PPM"
"APPPMP",118.75667,15.31209,26,"PPM"
"BPPMMP",86.63604,18.5215,26,"PMM"
"APMPPP",115.94583,16.69681,26,"MPP"
"AMMPPM",115.6484,18.28601,26,"MPP"
"BMPPPM",132.22219,14.22326,26,"PPP"
"BMPPMP",124.60789,14.01391,26,"PPM"
"APPMPM",120.84379,13.402,26,"PMP"
"AMMMPM",28.03191,21.33016,26,"MMP"
"BMMMMP",119.11261,12.11228,26,"MMM"
"BPMPPM",76.08555,19.90551,26,"MPP"
"BMPPPM",119.41415,14.39013,26,"PPP"
"APPMMP",85.34826,17.48167,26,"PMM"
"APMPMP",118.47319,12.84208,26,"MPM"
"APMPPM",110.00089,16.48794,26,"MPP"
"BMMPPP",116.76108,13.61518,26,"MPP"
"AMPMPP",119.49803,11.39881,26,"PMP"
"BPPMPM",47.27058,20.27385,26,"PMP"
"BPPPMP",118.73003,13.04535,26,"PPM"
"AMPPMM",118.01152,14.53427,26,"PPM"
"BMMMMM",121.2839,13.37095,26,"MMM"
"APMMMP",115.71395,15.04197,26,"MMM"
"BPMPMP",115.18878,14.52157,26,"MPM"
"BMMMPP",117.09824,14.22585,26,"MMP"
"BPPPPM",119.72582,14.36594,26,"PPP"
"BPPPMM",120.4365,13.65649,26,"PPM"
"AMPMPM",119.9337,14.42721,26,"PMP"
"APMPMP",121.54281,11.38637,26,"MPM"
"AMMMMP",106.84405,17.70339,26,"MMM"
"APPMPM",112.91525,29.32981,26,"PMP"
"BMPMPP",126.39181,13.79276,26,"PMP"
"BPPPPM",118.71505,14.36789,26,"PPP"
"BPMPMM",115.92582,12.8489,26,"MPM"
"BPMMPP",114.74821,14.83783,26,"MMP"
"APMPMM",113.96365,13.80037,26,"MPM"
"AMMPMP",114.94211,13.79377,26,"MPM"
"AMPMPP",117.78406,13.68534,26,"PMP"
"AMPMMM",117.35989,12.43431,26,"PMM"
"AMPMPP",119.58621,12.28071,26,"PMP"
"AMPMMP",120.41174,12.37478,26,"PMM"
"BPPPMP",116.30504,13.84861,26,"PPM"
"BPMMPM",119.80856,11.8222,26,"MMP"
"BMMPMM",113.84257,13.41769,26,"MPM"
"AMMPPM",111.48507,16.51519,26,"MPP"
"APMMPM",119.02584,12.86098,26,"MMP"
"BPPPMP",118.59306,12.62993,26,"PPM"
"BPMPMP",117.05385,14.59384,26,"MPM"
"AMPPPM",118.34752,13.90232,26,"PPP"
"APMPPP",103.12296,18.37619,26,"MPP"
"AMMMMP",121.4328,13.19542,26,"MMM"
"AMPMPM",121.92629,13.31318,26,"PMP"
"BPPMMM",79.95313,18.80402,26,"PMM"
"BMPMMM",125.24214,12.71366,26,"PMM"
"BPMPPP",129.45751,15.95223,26,"MPP"
"BMMPPP",122.29906,17.79593,26,"MPP"
"APMMPP",120.3342,12.48392,26,"MMP"
"BPPMMM",65.11365,18.63885,26,"PMM"
"BMMMMP",114.97989,13.47932,26,"MMM"
"AMMMMP",119.29485,12.33265,26,"MMM"
"BMPPPM",114.29292,14.91796,26,"PPP"
"APPPPM",116.30864,13.02548,26,"PPP"
"APPPMM",117.0251,12.74708,26,"PPM"
"IPPPPP",115.54339,12.96418,26,"PrPrPr"
"AMPMPM",53.80205,18.40148,26,"PMP"
"BMMMMM",115.9104,13.53495,26,"MMM"
"BPMPMP",114.50884,12.16389,26,"MPM"
"AMPMPP",117.55345,14.03561,26,"PMP"
"BPPPPM",115.54782,15.17244,26,"PPP"
"APMPMM",115.31414,12.58572,26,"MPM"
"AMMMMP",119.60921,12.75507,26,"MMM"
"APMPMP",113.59954,13.8769,26,"MPM"
"IPPPPP",118.70518,13.98551,26,"PrPrPr"
"BPPMMP",121.93301,11.53564,26,"PMM"
"AMMMPM",62.17485,19.94187,26,"MMP"
"BMMMPM",122.3826,14.67237,26,"MMP"
"BPPPMP",121.37988,14.09506,26,"PPM"
"AMPPPP",123.71699,14.37476,26,"PPP"
"BMMMMM",117.24486,19.3253,26,"MMM"
"AMMPMP",123.20447,13.49641,26,"MPM"
"BMPPMP",118.94298,12.52634,26,"PPM"
"BPPMPM",119.00179,11.51321,26,"PMP"
"AMMPPP",111.3621,15.38186,26,"MPP"
"BMMPMM",113.7049,12.1733,26,"MPM"
"APMMPM",118.08199,11.62299,26,"MMP"
"AMMMMM",118.88505,13.40486,26,"MMM"
"BPPMMM",119.25948,12.49666,26,"PMM"
"BPMMMP",116.42522,11.91442,26,"MMM"
"AMPMMP",120.50312,12.06706,26,"PMM"
"BMPMPM",116.37542,12.83192,26,"PMP"
"AMMMPM",115.64817,15.04601,26,"MMP"
"AMPMMM",119.33455,11.66457,26,"PMM"
"BPMPPM",108.42764,17.13707,26,"MPP"
"BPPMMM",120.17593,12.04392,26,"PMM"
"APPPMP",115.37934,15.33374,26,"PPM"
"AMMPMM",119.11729,12.77207,26,"MPM"
"BPPPPM",118.79965,14.53563,26,"PPP"
"BPPMMP",95.62702,17.09226,26,"PMM"
"AMMMMP",81.46924,19.56052,26,"MMM"
"APPMPP",81.68148,18.54903,26,"PMP"
"APMMMP",96.80883,16.77493,26,"MMM"
"BPPMMP",124.37756,12.2426,26,"PMM"
"BMPPPM",128.82202,13.67849,26,"PPP"
"BMPPPP",126.70251,14.10089,26,"PPP"
"BPPPMM",118.63022,13.23751,26,"PPM"
"BMMMPM",118.13467,11.84066,26,"MMP"
"APMPPP",75.97471,19.53735,26,"MPP"
"APPMMP",119.71855,11.28728,26,"PMM"
"AMPMPM",48.48712,18.11173,26,"PMP"
"APMPMM",113.7612,14.46069,26,"MPM"
"BMMMMP",74.2048,17.16435,26,"MMM"
"BMPMPM",117.66272,12.32272,26,"PMP"
"BPMPMP",115.62855,12.94091,26,"MPM"
"BPMPMP",116.9455,13.09587,26,"MPM"
"BMPMMM",121.11158,11.71941,26,"PMM"
"APPPPM",118.13059,14.51677,26,"PPP"
"AMMPPP",57.98681,30.28691,26,"MPP"
"AMMMMP",119.5019,13.81925,26,"MMM"
"APPMPM",120.00366,12.22186,26,"PMP"
"IPPPPP",115.15108,15.09862,26,"PrPrPr"
"APMPPP",116.21058,15.03959,26,"MPP"
"IPPPPP",119.82584,13.65241,26,"PrPrPr"
"BMPMMM",75.63361,19.43613,26,"PMM"
"IPPPPP",121.98452,13.49457,26,"PrPrPr"
"APPPPM",120.86623,13.74019,26,"PPP"
"IPPPPP",122.6527,13.48504,26,"PrPrPr"
"BMMMMP",130.75901,11.89739,26,"MMM"
"BPPMPP",124.15897,16.23,26,"PMP"
"APPMPM",119.38658,12.03951,26,"PMP"
"APMMMM",118.73415,12.3801,26,"MMM"
"IPMMMP",119.36943,11.79051,26,"MMM"
"AMMPMM",116.46175,12.18784,26,"MPM"
"BPPPMP",117.53076,12.31101,26,"PPM"
"IPPPPP",118.27828,19.56942,26,"PrPrPr"
"APMPPM",115.59285,15.32504,26,"MPP"
"IPPPPP",119.712,14.02208,26,"PrPrPr"
"APPPPM",118.73959,13.66816,26,"PPP"
"IPPPPP",99.66602,19.09789,26,"PrPrPr"
"BMPMPM",120.45579,12.79247,26,"PMP"
"APPMPP",116.09755,15.72121,26,"PMP"
"BPMMMP",119.3106,12.69009,26,"MMM"
"BMPPMP",119.75138,14.37075,26,"PPM"
"AMMPMP",117.88222,12.35107,26,"MPM"
"APMPMM",120.67705,11.89021,26,"MPM"
"IPPPPP",115.96873,14.51449,26,"PrPrPr"
"AMPMPP",119.45081,13.63956,26,"PMP"
"AMMMPM",121.013,12.40075,26,"MMP"
"BPPPMM",114.43689,14.70235,26,"PPM"
"AMPMMM",121.96821,11.14238,26,"PMM"
"APMPMM",118.89678,14.77763,26,"MPM"
"BPMPMP",131.44354,13.46411,26,"MPM"
"BPMMPM",75.78734,36.32895,26,"MMP"
"BPPPMM",119.98429,12.99043,26,"PPM"
"APPPMP",116.08255,12.68106,26,"PPM"
"APMMPP",40.6379,18.76929,26,"MMP"
"BMPMMP",118.35817,11.2308,26,"PMM"
"AMPMMM",116.05111,11.7246,26,"PMM"
"AMMPPM",81.36939,18.87842,26,"MPP"
"BMMPPP",100.98711,18.88269,26,"MPP"
"AMMMPM",26.88993,25.34406,26,"MMP"
"APPMMP",121.12459,11.55053,26,"PMM"
"BPPMMP",119.59897,11.68769,26,"PMM"
"BPPMMP",94.01043,16.72551,26,"PMM"
"BPMPPM",116.68213,15.68216,26,"MPP"
"BMMPPM",115.29857,15.33068,26,"MPP"
"AMPPMP",109.03239,17.32082,26,"PPM"
"AMMPPM",111.52058,15.50631,26,"MPP"
"BMMPMP",112.44161,14.48643,26,"MPM"
"APMPMP",117.06532,12.03522,26,"MPM"
"AMMMMP",121.28941,10.58417,26,"MMM"
