"Gene","K","l","Day","LeuLysMet"
"APMPPM",114.01406,18.00307,21,"MPP"
"BMPMPP",120.86517,12.61995,21,"PMP"
"AMMPPM",106.04675,17.64841,21,"MPP"
"BPMPMM",111.65318,12.60457,21,"MPM"
"AMPMMP",111.83412,13.42886,21,"PMM"
"APMPMM",113.29916,11.74807,21,"MPM"
"BPMPPM",110.55038,14.96761,21,"MPP"
"IPPMPP",68.24725,21.4114,21,"PMP"
"BPPMMP",100.65802,17.66295,21,"PMM"
"AMPMPP",119.8595,11.18106,21,"PMP"
"BPPMPP",119.27671,11.0501,21,"PMP"
"BPPPMP",116.01211,13.0311,21,"PPM"
"AMMMMM",111.74678,14.91546,21,"MMM"
"BMMPMM",115.11777,11.44519,21,"MPM"
"APMPPM",109.46198,14.11814,21,"MPP"
"APMMPM",116.733,11.86906,21,"MMP"
"BMPPMP",114.31148,13.42696,21,"PPM"
"BPMPMP",112.03685,12.6794,21,"MPM"
"BPMMMM",111.01144,13.47972,21,"MMM"
"APMPPP",111.02406,15.34107,21,"MPP"
"IPPPPP",114.58293,14.41045,21,"PrPrPr"
"AMPMPM",121.85247,11.40302,21,"PMP"
"AMMMMM",92.04489,18.09743,21,"MMM"
"BMPMMM",99.8489,18.70395,21,"PMM"
"AMPPPP",125.86219,14.59745,21,"PPP"
"BMPPMP",122.06567,13.39074,21,"PPM"
"BPPMPM",113.4986,16.57855,21,"PMP"
"APMMMM",113.94147,13.27495,21,"MMM"
"APMPMP",110.20801,14.13359,21,"MPM"
"AMMPPM",113.07603,13.8459,21,"MPP"
"BMMPMM",118.19419,13.24408,21,"MPM"
"BPPMPP",109.01227,18.79114,21,"PMP"
"AMPMPM",119.92045,14.8609,21,"PMP"
"BPMMPM",82.11837,18.99725,21,"MMP"
"AMPMMP",93.34344,17.99494,21,"PMM"
"AMMPPP",116.99647,13.87323,21,"MPP"
"APMPPM",102.14366,18.6496,21,"MPP"
"BMPPMP",117.7603,13.42186,21,"PPM"
"BMMMMM",113.63982,12.58214,21,"MMM"
"APPMMM",116.07711,10.98052,21,"PMM"
"IPPPPP",116.31965,13.09676,21,"PrPrPr"
"BPMMMM",120.09024,11.33967,21,"MMM"
"APPPMP",115.07537,15.08954,21,"PPM"
"APMPPM",110.887,16.47425,21,"MPP"
"BMPPMP",116.25239,14.30271,21,"PPM"
"BMPPMP",116.93474,14.18132,21,"PPM"
"AMMMPM",122.71715,13.391,21,"MMP"
"AMPMPP",119.31098,16.01951,21,"PMP"
"BPMMPM",111.07635,20.53657,21,"MMP"
"AMMPPP",119.11995,19.07213,21,"MPP"
"APPPPM",117.81253,14.56776,21,"PPP"
"APPPMM",115.52503,15.50413,21,"PPM"
"APMPMP",115.99571,13.42971,21,"MPM"
"BMMMMP",107.77481,16.68071,21,"MMM"
"BMPMPP",76.94348,18.94696,21,"PMP"
"BPMMPM",93.22876,18.65263,21,"MMP"
"BMMMMM",97.94007,18.94772,21,"MMM"
"APMMMM",96.72649,18.46153,21,"MMM"
"BPPMMM",121.94641,11.80015,21,"PMM"
"AMMPPM",110.47924,17.64268,21,"MPP"
"BMMPMP",117.87198,13.01846,21,"MPM"
"BMPMPP",117.67087,11.65672,21,"PMP"
"AMMPPP",114.41662,14.77868,21,"MPP"
"BPPPMP",114.58006,14.53275,21,"PPM"
"APPMPM",119.26501,11.92301,21,"PMP"
"BPPPMP",115.84041,13.61945,21,"PPM"
"BMPPMP",117.72802,13.2746,21,"PPM"
"AMPPMP",115.73655,14.79339,21,"PPM"
"BPMPPM",110.34905,16.43704,21,"MPP"
"AMMMPM",121.70846,12.34875,21,"MMP"
"APPMPP",67.60832,19.1942,21,"PMP"
"BPMMPM",122.57455,13.42471,21,"MMP"
"AMMMMM",131.81193,11.20848,21,"MMM"
"APPMPM",126.98372,12.17886,21,"PMP"
"APPPPM",119.97126,14.63926,21,"PPP"
"BMMMPP",111.16852,16.94033,21,"MMP"
"BMMMMP",118.65748,14.22945,21,"MMM"
"APMPMP",117.46554,14.36084,21,"MPM"
"APMPPM",117.92482,15.16975,21,"MPP"
"BMPPMM",121.71253,14.09674,21,"PPM"
"BMPMMP",122.56146,14.69093,21,"PMM"
"AMPMMM",125.00904,12.14688,21,"PMM"
"BMPPMP",120.37779,14.44695,21,"PPM"
"BPMMPP",123.96483,13.05852,21,"MMP"
"AMMMPM",103.63059,18.51834,21,"MMP"
"BPPPMM",118.45691,15.15367,21,"PPM"
"IPPPPP",118.90831,14.5672,21,"PrPrPr"
"AMMPPP",87.81153,22.64438,21,"MPP"
"APMMMM",122.01145,11.47884,21,"MMM"
"BPMMPM",118.18349,12.58116,21,"MMP"
"BPPMPP",100.33647,17.51959,21,"PMP"
"AMPPMP",118.83575,14.77007,21,"PPM"
"APPPMP",118.93572,15.52825,21,"PPM"
"BPPMMP",118.33043,14.48543,21,"PMM"
"APMPPP",110.41123,16.69782,21,"MPP"
"AMMPPM",118.57709,16.67246,21,"MPP"
"BMPPPM",131.57819,14.73551,21,"PPP"
"BMPPMP",124.3383,13.7317,21,"PPM"
"APPMPM",125.10172,13.70183,21,"PMP"
"AMMMPM",70.87675,30.60585,21,"MMP"
"BMMMMP",123.62382,12.73819,21,"MMM"
"BPMPPM",114.41574,17.25485,21,"MPP"
"BMPPPM",121.24923,15.45121,21,"PPP"
"APPMMP",120.12448,14.409,21,"PMM"
"APMPMP",120.03004,14.89334,21,"MPM"
"APMPPM",99.49701,22.19165,21,"MPP"
"BMMPPP",122.0358,13.95938,21,"MPP"
"AMPMPP",122.34862,15.49639,21,"PMP"
"BPPMPM",123.68027,13.60881,21,"PMP"
"BPPPMP",120.89852,14.92225,21,"PPM"
"AMPPMM",120.11396,14.84416,21,"PPM"
"BMMMMM",117.11928,14.26998,21,"MMM"
"APMMMP",120.69073,12.1588,21,"MMM"
"BPMPMP",115.42962,14.08034,21,"MPM"
"BMMMPP",119.36222,13.22552,21,"MMP"
"BPPPPM",117.729,16.07292,21,"PPP"
"BPPPMM",119.81743,14.43707,21,"PPM"
"AMPMPM",116.69418,14.3757,21,"PMP"
"APMPMP",121.11507,13.26305,21,"MPM"
"AMMMMP",100.5835,18.94926,21,"MMM"
"APPMPM",118.49723,20.20834,21,"PMP"
"BMPMPP",125.71799,11.77304,21,"PMP"
"BPPPPM",121.53665,15.07963,21,"PPP"
"BPMPMM",119.92154,14.79193,21,"MPM"
"BPMMPP",119.29116,14.78756,21,"MMP"
"APMPMM",117.67856,14.60662,21,"MPM"
"AMMPMP",118.81077,14.7483,21,"MPM"
"AMPMPP",119.10128,14.77,21,"PMP"
"AMPMMM",124.22549,13.37242,21,"PMM"
"AMPMPP",119.9305,14.84223,21,"PMP"
"AMPMMP",123.89973,13.57473,21,"PMM"
"BPPPMP",119.67043,15.70784,21,"PPM"
"BPMMPM",121.65817,13.17483,21,"MMP"
"BMMPMM",112.12833,15.40457,21,"MPM"
"AMMPPM",88.24393,21.80696,21,"MPP"
"APMMPM",120.378,13.14993,21,"MMP"
"BPPPMP",117.87537,14.46462,21,"PPM"
"BPMPMP",117.36155,13.7558,21,"MPM"
"AMPPPM",119.10277,13.99595,21,"PPP"
"APMPPP",111.29267,16.57451,21,"MPP"
"AMMMMP",122.98375,12.63838,21,"MMM"
"AMPMPM",123.64523,12.54736,21,"PMP"
"BPPMMM",124.86668,12.24144,21,"PMM"
"BMPMMM",128.23145,11.67947,21,"PMM"
"BPMPPP",131.76792,16.92246,21,"MPP"
"BMMPPP",120.78225,18.55402,21,"MPP"
"APMMPP",125.03912,13.07772,21,"MMP"
"BPPMMM",117.64189,15.63485,21,"PMM"
"BMMMMP",119.12699,14.29772,21,"MMM"
"AMMMMP",119.90846,14.13826,21,"MMM"
"BMPPPM",122.93017,14.96334,21,"PPP"
"APPPPM",120.38001,16.05519,21,"PPP"
"APPPMM",121.27565,15.24284,21,"PPM"
"IPPPPP",120.07903,16.50654,21,"PrPrPr"
"AMPMPM",75.00528,19.72482,21,"PMP"
"BMMMMM",119.84941,14.41735,21,"MMM"
"BPMPMP",121.28291,12.97887,21,"MPM"
"AMPMPP",122.6816,11.6411,21,"PMP"
"BPPPPM",117.74268,14.47803,21,"PPP"
"APMPMM",114.31133,13.15218,21,"MPM"
"AMMMMP",120.16965,12.44109,21,"MMM"
"APMPMP",117.48561,13.01785,21,"MPM"
"IPPPPP",120.1817,14.12496,21,"PrPrPr"
"BPPMMP",124.71176,12.57192,21,"PMM"
"AMMMPM",118.38619,15.8198,21,"MMP"
"BMMMPM",122.56823,13.57171,21,"MMP"
"BPPPMP",118.67002,15.61667,21,"PPM"
"AMPPPP",124.04825,15.1698,21,"PPP"
"BMMMMM",133.36531,15.56683,21,"MMM"
"AMMPMP",125.54763,14.4534,21,"MPM"
"BMPPMP",122.72038,14.94466,21,"PPM"
"BPPMPM",123.71271,13.37268,21,"PMP"
"AMMPPP",113.92011,17.73091,21,"MPP"
"BMMPMM",116.50597,15.28687,21,"MPM"
"APMMPM",73.65342,19.70031,21,"MMP"
"AMMMMM",124.67316,13.5762,21,"MMM"
"BPPMMM",124.21973,13.1633,21,"PMM"
"BPMMMP",121.23619,16.83216,21,"MMM"
"AMPMMP",125.52564,13.01553,21,"PMM"
"BMPMPM",118.20785,15.55347,21,"PMP"
"AMMMPM",114.42549,16.50288,21,"MMP"
"AMPMMM",122.41576,12.08893,21,"PMM"
"BPMPPM",115.5323,14.49008,21,"MPP"
"BPPMMM",121.00382,11.91578,21,"PMM"
"APPPMP",119.18727,13.52509,21,"PPM"
"AMMPMM",119.70099,12.86303,21,"MPM"
"BPPPPM",117.50196,15.29156,21,"PPP"
"BPPMMP",80.10908,17.92362,21,"PMM"
"AMMMMP",121.70303,14.06879,21,"MMM"
"APPMPP",115.35781,16.76899,21,"PMP"
"APMMMP",124.0649,13.09463,21,"MMM"
"BPPMMP",126.14008,13.41135,21,"PMM"
"BMPPPM",131.11442,14.9122,21,"PPP"
"BMPPPP",126.72824,14.64982,21,"PPP"
"BPPPMM",122.32436,14.93395,21,"PPM"
"BMMMPM",125.11954,13.18448,21,"MMP"
"APMPPP",110.5164,18.59727,21,"MPP"
"APPMMP",120.51708,13.88046,21,"PMM"
"AMPMPM",124.30601,13.91459,21,"PMP"
"APMPMM",113.77791,16.71687,21,"MPM"
"BMMMMP",123.58263,14.41405,21,"MMM"
"BMPMPM",123.28844,15.1131,21,"PMP"
"BPMPMP",119.39947,14.75076,21,"MPM"
"BPMPMP",118.75284,16.9601,21,"MPM"
"BMPMMM",123.43904,12.45911,21,"PMM"
"APPPPM",119.29121,14.57064,21,"PPP"
"AMMPPP",113.61839,15.33445,21,"MPP"
"AMMMMP",117.80768,13.0549,21,"MMM"
"APPMPM",122.4571,12.55979,21,"PMP"
"IPPPPP",121.83159,12.81464,21,"PrPrPr"
"APMPPP",118.37981,15.09619,21,"MPP"
"IPPPPP",119.80899,14.89074,21,"PrPrPr"
"BMPMMM",125.06548,12.34001,21,"PMM"
"IPPPPP",121.29872,14.44488,21,"PrPrPr"
"APPPPM",119.45302,16.00767,21,"PPP"
"IPPPPP",123.96846,15.26472,21,"PrPrPr"
"BMMMMP",134.81902,11.44656,21,"MMM"
"BPPMPP",122.73719,19.43377,21,"PMP"
"APPMPM",125.02881,13.06142,21,"PMP"
"APMMMM",88.93477,19.49766,21,"MMM"
"IPMMMP",122.44861,13.96672,21,"MMM"
"AMMPMM",118.32383,13.99326,21,"MPM"
"BPPPMP",123.21919,14.73454,21,"PPM"
"IPPPPP",124.06193,14.80589,21,"PrPrPr"
"APMPPM",120.26379,16.56097,21,"MPP"
"IPPPPP",123.73235,14.57226,21,"PrPrPr"
"APPPPM",121.67874,15.73769,21,"PPP"
"IPPPPP",122.82674,15.29164,21,"PrPrPr"
"BMPMPM",122.79593,12.7418,21,"PMP"
"APPMPP",119.77994,14.63657,21,"PMP"
"BPMMMP",124.72435,11.19978,21,"MMM"
"BMPPMP",118.65319,14.47064,21,"PPM"
"AMMPMP",118.25166,12.79833,21,"MPM"
"APMPMM",121.01703,12.74729,21,"MPM"
"IPPPPP",119.60805,14.30771,21,"PrPrPr"
"AMPMPP",122.61872,12.71184,21,"PMP"
"AMMMPM",123.72863,12.45587,21,"MMP"
"BPPPMM",118.29636,15.90841,21,"PPM"
"AMPMMM",120.2698,13.6557,21,"PMM"
"APMPMM",122.52303,15.04787,21,"MPM"
"BPMPMP",133.65031,13.39617,21,"MPM"
"BPMMPM",125.59098,14.08259,21,"MMP"
"BPPPMM",118.74975,17.47426,21,"PPM"
"APPPMP",118.18066,15.7746,21,"PPM"
"APMMPP",119.03264,16.85859,21,"MMP"
"BMPMMP",121.22664,12.79385,21,"PMM"
"AMPMMM",123.29118,12.71681,21,"PMM"
"AMMPPM",110.87768,18.13885,21,"MPP"
"BMMPPP",118.6862,15.44964,21,"MPP"
"AMMMPM",122.70016,13.29965,21,"MMP"
"APPMMP",122.55121,14.16268,21,"PMM"
"BPPMMP",123.56892,11.71853,21,"PMM"
"BPPMMP",119.09604,12.67052,21,"PMM"
"BPMPPM",107.8629,19.16586,21,"MPP"
"BMMPPM",118.7063,13.7404,21,"MPP"
"AMPPMP",116.51785,14.48125,21,"PPM"
"AMMPPM",105.01683,18.20355,21,"MPP"
"BMMPMP",110.908,15.1122,21,"MPM"
"APMPMP",119.97157,12.883,21,"MPM"
"AMMMMP",123.47584,11.98777,21,"MMM"
"BPPMPM",122.15996,12.68935,21,"PMP"
"APPMPM",122.82706,12.68844,21,"PMP"
"AMPMPP",122.48453,13.38044,21,"PMP"
"BPPPPM",120.63243,16.41725,21,"PPP"
"BMMPMM",130.48428,13.81296,21,"MPM"
"IPPPPP",124.22858,14.93989,21,"PrPrPr"
"IPPPPP",120.04573,14.37223,21,"PrPrPr"
"BPMMPM",121.26798,13.20137,21,"MMP"
"IMPPPM",114.04745,16.92811,21,"PPP"
"AMMMMM",123.04611,11.31805,21,"MMM"
"BPPPMP",117.79084,14.4681,21,"PPM"
"AMMPMM",117.10762,13.44267,21,"MPM"
"APMPPP",108.88364,18.64416,21,"MPP"
"BMMPPM",105.3202,19.46664,21,"MPP"
"AMMMMP",122.93017,11.59856,21,"MMM"
"BPPMPP",120.40952,12.578,21,"PMP"
"APMPPP",115.62829,15.51785,21,"MPP"
"APMMMM",121.84861,12.04275,21,"MMM"
"BMPMPM",67.44438,19.38547,21,"PMP"
"AMPPPP",118.52267,14.87204,21,"PPP"
"BPPPMM",118.66786,14.52154,21,"PPM"
"BMMPMM",115.93731,13.20687,21,"MPM"
"BMPPMM",117.34103,15.11011,21,"PPM"
"BPPPPM",117.52918,14.85207,21,"PPP"
"IPPPPP",117.36372,15.36988,21,"PrPrPr"
"AMPMPP",122.91993,12.87909,21,"PMP"
"APMMMM",123.50002,12.21333,21,"MMM"
"APMMMP",126.27288,11.98913,21,"MMM"
"AMMMPP",111.31219,14.82563,21,"MMP"
"BMPPMM",122.16974,15.41525,21,"PPM"
"BMPMMP",121.948,11.28483,21,"PMM"
"APMMMM",94.20567,18.45241,21,"MMM"
"APPPPM",117.87777,14.66544,21,"PPP"
"APMMPP",111.68066,15.84587,21,"MMP"
"BPMPMP",111.25353,14.38192,21,"MPM"
"BMPPPP",116.30844,14.20895,21,"PPP"
"AMMMPM",118.592,12.82588,21,"MMP"
"AMMMPM",114.78544,15.16456,21,"MMP"
"BMPPPM",116.55109,14.10244,21,"PPP"
"BPPPMM",115.89514,14.91908,21,"PPM"
"BMMPPP",111.17348,15.92618,21,"MPP"
"AMPMMP",121.131,11.61778,21,"PMM"
"APPMMM",120.73405,10.97496,21,"PMM"
"BPMPPP",101.23572,20.56174,21,"MPP"
"APMMMP",121.69078,12.07722,21,"MMM"
"BPMMMP",112.63583,16.73077,21,"MMM"
"APMMPM",119.43597,12.84873,21,"MMP"
"BPPMPM",115.4115,16.10293,21,"PMP"
"BMMMPM",121.533,12.37951,21,"MMP"
"AMMPPP",100.21555,21.87918,21,"MPP"
"BPPPMP",119.34833,14.66145,21,"PPM"
"AMPPMM",119.95887,15.82902,21,"PPM"
"AMPPMP",128.51804,14.86527,21,"PPM"
"APMMPM",117.14962,11.5937,21,"MMP"
"AMPPMM",116.61385,13.97539,21,"PPM"
"BPMPMP",116.64834,12.09785,21,"MPM"
"APMMPP",118.04061,12.73441,21,"MMP"
"BMPPMP",115.30034,13.59512,21,"PPM"
"BMPMMP",117.19582,11.01223,21,"PMM"
"BPMPMM",115.42386,11.88145,21,"MPM"
"BPMPPM",115.04464,15.54618,21,"MPP"
"BMMMPM",116.28831,10.98532,21,"MMP"
"BMPMPM",116.21393,12.44651,21,"PMP"
"APPPMP",115.75723,12.81069,21,"PPM"
"BPPPPM",117.08581,13.78609,21,"PPP"
"BPPMPP",117.79857,11.72868,21,"PMP"
"APMPMP",116.5672,11.3527,21,"MPM"
"IPPPPP",116.38405,13.54444,21,"PrPrPr"
"AMMMMP",119.65307,12.70722,21,"MMM"
"AMMPMM",115.73006,12.72852,21,"MPM"
"BMPMPP",117.20137,11.87505,21,"PMP"
"APMMMM",117.28029,11.30648,21,"MMM"
"AMPPMM",116.49158,13.86312,21,"PPM"
"BMPMMP",116.45691,12.62386,21,"PMM"
"APMMMM",118.83853,10.91593,21,"MMM"
"IPPPPP",117.74308,13.8672,21,"PrPrPr"
"BPMPPP",123.04935,14.59192,21,"MPP"
"APPMPM",120.32133,14.14397,21,"PMP"
"BPPMMP",118.22462,11.31185,21,"PMM"
"BMMMPP",116.51465,13.51518,21,"MMP"
"AMMPPM",112.48568,16.9176,21,"MPP"
"APMPMP",115.74859,13.79699,21,"MPM"
"BMMMMM",111.48668,18.29734,21,"MMM"
"BMPPMM",114.48271,13.07019,21,"PPM"
"IPPPPP",116.42206,13.90993,21,"PrPrPr"
"AMPMMM",111.20619,17.48391,21,"PMM"
"AMMMMM",111.84591,20.22983,21,"MMM"
"BPMMPP",111.5557,18.4952,21,"MMP"
"BMMPPP",115.54279,15.9884,21,"MPP"
"BPPMMM",114.42864,14.65491,21,"PMM"
"AMPMPM",111.68466,16.0231,21,"PMP"
"AMMPPP",106.43172,21.23462,21,"MPP"
"BPPMMM",113.8501,17.11908,21,"PMM"
"BPMMPM",116.78371,11.96254,21,"MMP"
"BPPMPM",116.08912,15.01957,21,"PMP"
"AMPPMP",115.52622,14.02911,21,"PPM"
"BMMPPP",105.41668,22.06263,21,"MPP"
"BPPMMP",108.66236,17.96406,21,"PMM"
"APMMMP",116.26321,10.51192,21,"MMM"
"AMMPPM",111.39822,18.34356,21,"MPP"
"AMPPMM",118.52057,13.33474,21,"PPM"
"BMMPPM",120.98802,16.00611,21,"MPP"
"BPPPMM",117.5432,14.54757,21,"PPM"
"BMPMMP",118.29083,12.39066,21,"PMM"
"AMMPMP",117.77357,13.65946,21,"MPM"
"APPMPP",95.64715,19.24632,21,"PMP"
"BMPMPM",120.25848,11.94384,21,"PMP"
"APMPMM",119.65713,13.27961,21,"MPM"
"APMMPP",103.13962,18.56417,21,"MMP"
"AMMMPP",117.51591,14.6671,21,"MMP"
"AMPPMM",119.02494,14.39214,21,"PPM"
"BPPMPM",111.09618,19.01629,21,"PMP"
"AMMMPP",118.73942,15.21908,21,"MMP"
"APPPMM",116.70992,14.33378,21,"PPM"
"BPPMMM",118.6879,11.31072,21,"PMM"
"BMMPMP",117.26692,12.73964,21,"MPM"
"BPMPPP",110.64524,16.53143,21,"MPP"
"BMPMPP",92.58261,18.31983,21,"PMP"
"BMPMMM",118.3306,12.33502,21,"PMM"
"APMPMM",116.99471,13.60591,21,"MPM"
"BPMPMP",115.68905,12.72018,21,"MPM"
"APMPPM",115.54685,14.36007,21,"MPP"
"AMPMPP",102.0036,17.36497,21,"PMP"
"BMPMMP",121.68939,13.44181,21,"PMM"
"APMPPM",120.74484,19.85591,21,"MPP"
"BMPMPP",123.11694,13.41881,21,"PMP"
"AMMPPM",110.32134,19.45845,21,"MPP"
"BPMPMM",115.42893,13.73736,21,"MPM"
"AMPMMP",114.25327,14.62587,21,"PMM"
"APMPMM",115.91373,13.78496,21,"MPM"
"BPMPPM",111.74027,16.93032,21,"MPP"
"IPPMPP",72.7877,22.31939,21,"PMP"
"BPPMMP",104.58186,18.63785,21,"PMM"
"AMPMPP",120.22264,12.04063,21,"PMP"
"BPPMPP",120.13559,11.65831,21,"PMP"
"BPPPMP",117.15872,13.84764,21,"PPM"
"AMMMMM",112.27789,16.02944,21,"MMM"
"BMMPMM",116.69598,13.26747,21,"MPM"
"APMPPM",112.35822,15.19758,21,"MPP"
"APMMPM",118.70319,12.94992,21,"MMP"
"BMPPMP",116.87295,15.19386,21,"PPM"
"BPMPMP",113.6254,13.95782,21,"MPM"
"BPMMMM",115.38783,12.48197,21,"MMM"
"APMPPP",112.17735,15.75614,21,"MPP"
"IPPPPP",116.85965,15.36727,21,"PrPrPr"
"AMPMPM",119.99284,12.16351,21,"PMP"
"AMMMMM",98.25194,18.30873,21,"MMM"
"BMPMMM",108.15978,18.09548,21,"PMM"
"AMPPPP",126.68784,15.09423,21,"PPP"
"BMPPMP",123.02765,14.88934,21,"PPM"
"BPPMPM",116.31802,17.21408,21,"PMP"
"APMMMM",117.34686,13.57927,21,"MMM"
"APMPMP",113.67822,14.71119,21,"MPM"
"AMMPPM",115.06076,15.26575,21,"MPP"
"BMMPMM",118.1253,13.01358,21,"MPM"
"BPPMPP",115.14144,17.34957,21,"PMP"
"AMPMPM",120.13716,15.35163,21,"PMP"
"BPMMPM",87.93555,19.90772,21,"MMP"
"AMPMMP",100.1732,18.61848,21,"PMM"
"AMMPPP",117.85762,14.68664,21,"MPP"
"APMPPM",104.12153,20.12696,21,"MPP"
"BMPPMP",116.94242,14.92185,21,"PPM"
"BMMMMM",114.88645,15.1365,21,"MMM"
"APPMMM",119.78621,11.4867,21,"PMM"
"IPPPPP",116.58906,14.7511,21,"PrPrPr"
"BPMMMM",119.96153,12.43401,21,"MMM"
"APPPMP",116.94495,14.01949,21,"PPM"
"APMPPM",110.07844,16.74405,21,"MPP"
"BMPPMP",116.79515,14.92577,21,"PPM"
"BMPPMP",117.08498,14.88856,21,"PPM"
"AMMMPM",121.72682,13.10084,21,"MMP"
"AMPMPP",120.04854,16.48772,21,"PMP"
"BPMMPM",116.86804,20.37768,21,"MMP"
"AMMPPP",117.11677,18.81422,21,"MPP"
"APPPPM",118.35668,16.42345,21,"PPP"
"APPPMM",116.58463,15.81702,21,"PPM"
"APMPMP",117.42614,12.69541,21,"MPM"
"BMMMMP",112.42008,16.23166,21,"MMM"
"BMPMPP",85.08861,19.63128,21,"PMP"
"BPMMPM",80.35871,20.72255,21,"MMP"
"BMMMMM",100.43732,18.64651,21,"MMM"
"APMMMM",94.9531,19.91038,21,"MMM"
"BPPMMM",122.09944,12.18134,21,"PMM"
"AMMPPM",111.26005,18.28675,21,"MPP"
"BMMPMP",116.88074,13.71762,21,"MPM"
"BMPMPP",119.17867,13.01792,21,"PMP"
"AMMPPP",115.9616,16.63788,21,"MPP"
"BPPPMP",116.88626,15.20959,21,"PPM"
"APPMPM",121.033,13.19612,21,"PMP"
"BPPPMP",118.09341,13.97029,21,"PPM"
"BMPPMP",117.89389,15.50143,21,"PPM"
"AMPPMP",119.1838,15.2533,21,"PPM"
"BPMPPM",113.41042,16.22286,21,"MPP"
"AMMMPM",120.99654,12.8644,21,"MMP"
"APPMPP",80.45567,18.5053,21,"PMP"
"BPMMPM",122.77565,13.09745,21,"MMP"
"AMMMMM",131.00683,11.4554,21,"MMM"
"APPMPM",127.10331,12.49788,21,"PMP"
"APPPPM",120.26846,15.87784,21,"PPP"
"BMMMPP",112.94616,16.22375,21,"MMP"
"BMMMMP",119.18579,13.24369,21,"MMM"
"APMPMP",118.05493,13.99309,21,"MPM"
"APMPPM",118.99711,15.41913,21,"MPP"
"BMPPMM",121.38983,15.27725,21,"PPM"
"BMPMMP",123.46786,14.20531,21,"PMM"
"AMPMMM",125.19416,12.28206,21,"PMM"
"BMPPMP",120.986,15.06533,21,"PPM"
"BPMMPP",123.5247,13.36497,21,"MMP"
"AMMMPM",110.87193,17.35128,21,"MMP"
"BPPPMM",119.79708,15.91109,21,"PPM"
"IPPPPP",120.97764,15.38658,21,"PrPrPr"
"AMMPPP",101.39864,21.79007,21,"MPP"
"APMMMM",124.53951,12.69335,21,"MMM"
"BPMMPM",120.90241,13.42739,21,"MMP"
"BPPMPP",108.53369,17.78587,21,"PMP"
"AMPPMP",120.07914,15.28351,21,"PPM"
"APPPMP",120.76531,14.95607,21,"PPM"
"BPPMMP",121.43695,14.07605,21,"PMM"
"APMPPP",113.83359,16.63322,21,"MPP"
"AMMPPM",119.11328,16.85775,21,"MPP"
"BMPPPM",131.7559,14.66178,21,"PPP"
"BMPPMP",125.62065,14.8234,21,"PPM"
"APPMPM",125.74251,12.9178,21,"PMP"
"AMMMPM",72.88168,25.26132,21,"MMP"
"BMMMMP",123.79104,12.70011,21,"MMM"
"BPMPPM",114.62102,16.29488,21,"MPP"
"BMPPPM",121.41783,15.23593,21,"PPP"
"APPMMP",121.55995,13.81084,21,"PMM"
"APMPMP",120.71642,14.29286,21,"MPM"
"APMPPM",104.907,21.62078,21,"MPP"
"BMMPPP",122.74242,13.57924,21,"MPP"
"AMPMPP",124.37735,12.02541,21,"PMP"
"BPPMPM",124.73058,13.65435,21,"PMP"
"BPPPMP",122.55049,14.80329,21,"PPM"
"AMPPMM",121.78444,15.62371,21,"PPM"
"BMMMMM",120.05182,14.86268,21,"MMM"
"APMMMP",122.97174,13.53811,21,"MMM"
"BPMPMP",118.3148,14.48989,21,"MPM"
"BMMMPP",121.91813,13.35457,21,"MMP"
"BPPPPM",120.63285,15.7631,21,"PPP"
"BPPPMM",120.9824,14.39349,21,"PPM"
"AMPMPM",119.87965,13.92887,21,"PMP"
"APMPMP",122.20514,13.02832,21,"MPM"
"AMMMMP",102.42364,18.29262,21,"MMM"
"APPMPM",119.45576,20.07811,21,"PMP"
"BMPMPP",128.13919,12.83335,21,"PMP"
"BPPPPM",121.11643,15.62018,21,"PPP"
"BPMPMM",120.82418,13.57784,21,"MPM"
"BPMMPP",118.82993,13.79926,21,"MMP"
"APMPMM",117.50613,14.18933,21,"MPM"
"AMMPMP",119.00999,13.71197,21,"MPM"
"AMPMPP",118.60558,14.3022,21,"PMP"
"AMPMMM",124.22712,12.55749,21,"PMM"
"AMPMPP",120.86358,13.90352,21,"PMP"
"AMPMMP",123.95549,12.12994,21,"PMM"
"BPPPMP",119.01375,15.16643,21,"PPM"
"BPMMPM",123.01053,13.13783,21,"MMP"
"BMMPMM",116.12904,15.70238,21,"MPM"
"AMMPPM",100.17765,21.64586,21,"MPP"
"APMMPM",122.86226,13.80683,21,"MMP"
"BPPPMP",120.64158,15.04884,21,"PPM"
"BPMPMP",119.40032,15.19085,21,"MPM"
"AMPPPM",120.59446,15.33927,21,"PPP"
"APMPPP",113.58053,16.75101,21,"MPP"
"AMMMMP",123.8667,12.2748,21,"MMM"
"AMPMPM",124.59965,12.20618,21,"PMP"
"BPPMMM",125.27186,12.10664,21,"PMM"
"BMPMMM",127.9942,12.16039,21,"PMM"
"BPMPPP",130.79771,16.92043,21,"MPP"
"BMMPPP",121.27983,20.20708,21,"MPP"
"APMMPP",125.04493,12.92999,21,"MMP"
"BPPMMM",118.04403,14.91858,21,"PMM"
"BMMMMP",120.36506,12.68568,21,"MMM"
"AMMMMP",119.03347,13.49672,21,"MMM"
"BMPPPM",121.70399,14.34802,21,"PPP"
"APPPPM",120.17527,15.0203,21,"PPP"
"APPPMM",120.37477,14.82729,21,"PPM"
"IPPPPP",120.24075,15.52282,21,"PrPrPr"
"AMPMPM",76.14914,18.60885,21,"PMP"
"BMMMMM",120.58064,12.91708,21,"MMM"
