"Gene","K","l","Day","LeuLysMet","pH_day","A"
"BPMPPP",112.85622,12.86504,21,"MPP","19_0425","A"
"BMPMPP",100.7186,14.7688,21,"PMP","19_0425","A"
"BMPMMM",102.11633,15.13768,21,"PMM","19_0425","A"
"APMPMM",115.76288,11.68848,21,"MPM","19_0425","A"
"BPMPMP",113.6935,13.22836,21,"MPM","19_0425","A"
"APMPPM",114.82146,12.86205,21,"MPP","19_0425","A"
"AMPMPP",104.30484,14.17091,21,"PMP","19_0425","A"
"BMPMMP",121.45601,11.23547,21,"PMM","19_0425","A"
"APMPPM",126.39103,12.50655,21,"MPP","19_0425","A"
"BMPMPP",120.09617,10.80239,21,"PMP","19_0425","A"
"AMMPPM",109.14892,14.34832,21,"MPP","19_0425","A"
"BPMPMM",108.14534,13.31339,21,"MPM","19_0425","A"
"AMPMMP",79.69001,15.62444,21,"PMM","19_0425","A"
"APMPMM",109.11073,13.90131,21,"MPM","19_0425","A"
"BPMPPM",112.666,13.75697,21,"MPP","19_0425","A"
"IPPMPP",96.57318,14.829,21,"PMP","19_0425","A"
"BPPMMP",102.99654,13.7731,21,"PMM","19_0425","A"
"AMPMPP",102.84808,13.24457,21,"PMP","19_0425","A"
"BPPMPP",104.14893,13.19627,21,"PMP","19_0425","A"
"BPPPMP",118.39347,9.91387,21,"PPM","19_0425","A"
"AMMMMM",116.35618,10.70423,21,"MMM","19_0425","A"
"BMMPMM",111.81713,11.56616,21,"MPM","19_0425","A"
"APMPPM",112.9161,13.04794,21,"MPP","19_0425","A"
"APMMPM",114.8908,11.72355,21,"MMP","19_0425","A"
"BMPPMP",117.54072,10.72834,21,"PPM","19_0425","A"
"BPMPMP",111.75245,12.43875,21,"MPM","19_0425","A"
"BPMMMM",117.34812,11.47066,21,"MMM","19_0425","A"
"APMPPP",113.07955,13.52064,21,"MPP","19_0425","A"
"IPPPPP",118.81363,11.53909,21,"PrPrPr","19_0425","A"
"AMPMPM",118.7822,10.76741,21,"PMP","19_0425","A"
"AMMMMM",116.20243,11.70001,21,"MMM","19_0425","A"
"BMPMMM",96.4953,15.77982,21,"PMM","19_0425","A"
"AMPPPP",128.4597,11.87212,21,"PPP","19_0425","A"
"BMPPMP",122.0293,10.62837,21,"PPM","19_0425","A"
"BPPMPM",116.42143,11.04937,21,"PMP","19_0425","A"
"APMMMM",107.2918,12.40602,21,"MMM","19_0425","A"
"APMPMP",110.98419,12.99802,21,"MPM","19_0425","A"
"AMMPPM",110.10769,14.54798,21,"MPP","19_0425","A"
"BMMPMM",109.07768,13.91516,21,"MPM","19_0425","A"
"BPPMPP",117.99502,11.83439,21,"PMP","19_0425","A"
"AMPMPM",97.90174,14.60383,21,"PMP","19_0425","A"
"BPMMPM",96.0937,14.64827,21,"MMP","19_0425","A"
"AMPMMP",94.69997,15.02704,21,"PMM","19_0425","A"
"AMMPPP",116.72233,10.07135,21,"MPP","19_0425","A"
"APMPPM",110.47241,12.8218,21,"MPP","19_0425","A"
"BMPPMP",117.19482,9.23975,21,"PPM","19_0425","A"
"BMMMMM",113.82904,10.58603,21,"MMM","19_0425","A"
"APPMMM",117.38119,10.09351,21,"PMM","19_0425","A"
"IPPPPP",118.31847,10.32372,21,"PrPrPr","19_0425","A"
"BPMMMM",115.76242,12.92208,21,"MMM","19_0425","A"
"APPPMP",117.66496,9.67183,21,"PPM","19_0425","A"
"APMPPM",112.98044,13.57441,21,"MPP","19_0425","A"
"BMPPMP",119.2599,10.72029,21,"PPM","19_0425","A"
"BMPPMP",118.5741,11.02888,21,"PPM","19_0425","A"
"AMMMPM",118.98318,11.87097,21,"MMP","19_0425","A"
"AMPMPP",121.88092,11.74391,21,"PMP","19_0425","A"
"BPMMPM",128.2492,12.10648,21,"MMP","19_0425","A"
"AMMPPP",119.78393,12.32113,21,"MPP","19_0425","A"
"APPPPM",114.2645,12.63089,21,"PPP","19_0425","A"
"APPPMM",115.66932,11.6015,21,"PPM","19_0425","A"
"APMPMP",109.1363,12.5889,21,"MPM","19_0425","A"
"BMMMMP",115.26899,10.97899,21,"MMM","19_0425","A"
"BMPMPP",93.57186,14.55989,21,"PMP","19_0425","A"
"BPMMPM",94.61396,14.69422,21,"MMP","19_0425","A"
"BMMMMM",118.68241,11.7312,21,"MMM","19_0425","A"
"APMMMM",118.49471,11.44828,21,"MMM","19_0425","A"
"BPPMMM",117.30055,11.83698,21,"PMM","19_0425","A"
"AMMPPM",113.53803,13.0214,21,"MPP","19_0425","A"
"BMMPMP",110.47443,13.14279,21,"MPM","19_0425","A"
"BMPMPP",115.16194,10.29141,21,"PMP","19_0425","A"
"AMMPPP",115.3458,11.84845,21,"MPP","19_0425","A"
"BPPPMP",118.33472,10.90307,21,"PPM","19_0425","A"
"APPMPM",117.82674,11.59304,21,"PMP","19_0425","A"
"BPPPMP",119.72546,10.04891,21,"PPM","19_0425","A"
"BMPPMP",118.21963,11.06896,21,"PPM","19_0425","A"
"AMPPMP",118.81035,11.30733,21,"PPM","19_0425","A"
"BPMPPM",113.7296,13.08244,21,"MPP","19_0425","A"
"AMMMPM",118.50902,11.54407,21,"MMP","19_0425","A"
"APPMPP",116.19985,11.94805,21,"PMP","19_0425","A"
"BPMMPM",121.19122,11.20324,21,"MMP","19_0425","A"
"AMMMMM",128.02051,11.73437,21,"MMM","19_0425","A"
"APPMPM",122.66647,10.95396,21,"PMP","19_0425","A"
"APPPPM",117.76311,12.2268,21,"PPP","19_0425","A"
"BMMMPP",117.42631,11.43357,21,"MMP","19_0425","A"
"BMMMMP",116.58467,13.33202,21,"MMM","19_0425","A"
"APMPMP",112.60605,12.33795,21,"MPM","19_0425","A"
"APMPPM",112.75755,13.92778,21,"MPP","19_0425","A"
"BMPPMM",121.76939,10.04452,21,"PPM","19_0425","A"
"BMPMMP",83.17711,15.77341,21,"PMM","19_0425","A"
"AMPMMM",90.04711,14.89786,21,"PMM","19_0425","A"
"BMPPMP",121.46892,10.28368,21,"PPM","19_0425","A"
"BPMMPP",118.73885,11.55143,21,"MMP","19_0425","A"
"AMMMPM",78.47667,15.10865,21,"MMP","19_0425","A"
"BPPPMM",119.92326,10.7613,21,"PPM","19_0425","A"
"IPPPPP",119.74716,10.45934,21,"PrPrPr","19_0425","A"
"AMMPPP",113.5469,13.20617,21,"MPP","19_0425","A"
"APMMMM",117.28122,12.04603,21,"MMM","19_0425","A"
"BPMMPM",120.06014,11.51752,21,"MMP","19_0425","A"
"BPPMPP",83.38486,14.84906,21,"PMP","19_0425","A"
"AMPPMP",120.89507,10.71614,21,"PPM","19_0425","A"
"APPPMP",120.35273,10.97003,21,"PPM","19_0425","A"
"BPPMMP",119.42882,11.84157,21,"PMM","19_0425","A"
"APMPPP",116.05999,13.0336,21,"MPP","19_0425","A"
"AMMPPM",119.94571,13.14785,21,"MPP","19_0425","A"
"BMPPPM",130.40356,10.97197,21,"PPP","19_0425","A"
"BMPPMP",123.6766,10.50603,21,"PPM","19_0425","A"
"APPMPM",116.57532,12.75654,21,"PMP","19_0425","A"
"AMMMPM",73.89233,15.21739,21,"MMP","19_0425","A"
"BMMMMP",111.39044,12.84865,21,"MMM","19_0425","A"
"BPMPPM",112.76037,13.72565,21,"MPP","19_0425","A"
"BMPPPM",120.92142,11.60241,21,"PPP","19_0425","A"
"APPMMP",118.94758,12.04868,21,"PMM","19_0425","A"
"APMPMP",113.34746,12.64501,21,"MPM","19_0425","A"
"APMPPM",116.79327,12.90975,21,"MPP","19_0425","A"
"BMMPPP",114.27494,13.64725,21,"MPP","19_0425","A"
"AMPMPP",119.38452,11.31873,21,"PMP","19_0425","A"
"BPPMPM",118.90463,11.89322,21,"PMP","19_0425","A"
"BPPPMP",122.10052,9.59441,21,"PPM","19_0425","A"
"AMPPMM",119.49185,12.1064,21,"PPM","19_0425","A"
"BMMMMM",117.22569,11.70004,21,"MMM","19_0425","A"
"APMMMP",114.55295,12.25297,21,"MMM","19_0425","A"
"BPMPMP",114.11189,12.56872,21,"MPM","19_0425","A"
"BMMMPP",119.81689,11.7743,21,"MMP","19_0425","A"
"BPPPPM",119.92975,11.22547,21,"PPP","19_0425","A"
"BPPPMM",121.49372,10.82205,21,"PPM","19_0425","A"
"AMPMPM",121.91055,10.84812,21,"PMP","19_0425","A"
"APMPMP",119.53814,12.87827,21,"MPM","19_0425","A"
"AMMMMP",105.1838,15.2072,21,"MMM","19_0425","A"
"APPMPM",133.66362,11.98849,21,"PMP","19_0425","A"
"BMPMPP",125.67662,11.81582,21,"PMP","19_0425","A"
"BPPPPM",118.96125,13.22519,21,"PPP","19_0425","A"
"BPMPMM",110.68365,14.72207,21,"MPM","19_0425","A"
"BPMMPP",117.15397,12.39348,21,"MMP","19_0425","A"
"APMPMM",111.76395,13.43924,21,"MPM","19_0425","A"
"AMMPMP",106.24607,14.58341,21,"MPM","19_0425","A"
"AMPMPP",115.69231,12.24609,21,"PMP","19_0425","A"
"AMPMMM",112.7899,12.91578,21,"PMM","19_0425","A"
"AMPMPP",117.08688,12.15088,21,"PMP","19_0425","A"
"AMPMMP",118.0049,12.86644,21,"PMM","19_0425","A"
"BPPPMP",121.76887,10.85719,21,"PPM","19_0425","A"
"BPMMPM",119.46766,12.29533,21,"MMP","19_0425","A"
"BMMPMM",109.28235,14.49779,21,"MPM","19_0425","A"
"AMMPPM",115.32688,13.45061,21,"MPP","19_0425","A"
"APMMPM",118.0711,12.55114,21,"MMP","19_0425","A"
"BPPPMP",121.32291,11.24189,21,"PPM","19_0425","A"
"BPMPMP",113.11401,12.76097,21,"MPM","19_0425","A"
"AMPPPM",119.91349,11.60085,21,"PPP","19_0425","A"
"APMPPP",111.80914,14.0786,21,"MPP","19_0425","A"
"AMMMMP",120.12919,11.67529,21,"MMM","19_0425","A"
"AMPMPM",119.23252,11.6459,21,"PMP","19_0425","A"
"BPPMMM",74.25513,17.32158,21,"PMM","19_0425","A"
"BMPMMM",106.57097,15.15356,21,"PMM","19_0425","A"
"BPMPPP",134.23903,12.82726,21,"MPP","19_0425","A"
"BMMPPP",123.49106,12.89019,21,"MPP","19_0425","A"
"APMMPP",117.32866,12.39018,21,"MMP","19_0425","A"
"BPPMMM",114.73892,14.32346,21,"PMM","19_0425","A"
"BMMMMP",39.09688,19.58311,21,"MMM","19_0425","A"
"AMMMMP",114.08449,12.93374,21,"MMM","19_0425","A"
"BMPPPM",120.11349,12.31288,21,"PPP","19_0425","A"
"APPPPM",120.97186,11.95099,21,"PPP","19_0425","A"
"APPPMM",120.19371,11.34214,21,"PPM","19_0425","A"
"IPPPPP",120.9668,11.62527,21,"PrPrPr","19_0425","A"
"AMPMPM",119.74526,12.05149,21,"PMP","19_0425","A"
"BMMMMM",110.53784,13.44995,21,"MMM","19_0425","A"
"BPMPMP",111.77568,13.38101,21,"MPM","19_0425","A"
"AMPMPP",119.44477,12.14838,21,"PMP","19_0425","A"
"BPPPPM",120.20124,12.57216,21,"PPP","19_0425","A"
"APMPMM",115.35787,12.69405,21,"MPM","19_0425","A"
"AMMMMP",118.35148,12.31051,21,"MMM","19_0425","A"
"APMPMP",114.49589,12.09061,21,"MPM","19_0425","A"
"IPPPPP",120.30223,11.26683,21,"PrPrPr","19_0425","A"
"BPPMMP",120.18653,12.26811,21,"PMM","19_0425","A"
"AMMMPM",77.95269,15.29237,21,"MMP","19_0425","A"
"BMMMPM",119.25761,11.90899,21,"MMP","19_0425","A"
"BPPPMP",123.19673,11.72904,21,"PPM","19_0425","A"
"AMPPPP",127.52135,11.03091,21,"PPP","19_0425","A"
"BMMMMM",119.54229,21.90606,21,"MMM","19_0425","A"
"AMMPMP",124.45232,13.25257,21,"MPM","19_0425","A"
"BMPPMP",121.33471,10.98512,21,"PPM","19_0425","A"
"BPPMPM",118.80916,12.38376,21,"PMP","19_0425","A"
"AMMPPP",114.66417,13.81457,21,"MPP","19_0425","A"
"BMMPMM",110.07618,13.71999,21,"MPM","19_0425","A"
"APMMPM",118.88864,12.8175,21,"MMP","19_0425","A"
"AMMMMM",119.17195,12.49745,21,"MMM","19_0425","A"
"BPPMMM",119.57897,12.89202,21,"PMM","19_0425","A"
"BPMMMP",119.27162,12.60638,21,"MMM","19_0425","A"
"AMPMMP",120.48577,11.84757,21,"PMM","19_0425","A"
"BMPMPM",114.41428,13.34171,21,"PMP","19_0425","A"
"AMMMPM",117.21152,12.20542,21,"MMP","19_0425","A"
"AMPMMM",121.28175,11.46764,21,"PMM","19_0425","A"
"BPMPPM",112.65003,14.56581,21,"MPP","19_0425","A"
"BPPMMM",118.78762,12.30373,21,"PMM","19_0425","A"
"APPPMP",121.41238,10.12975,21,"PPM","19_0425","A"
"AMMPMM",115.30792,13.04128,21,"MPM","19_0425","A"
"BPPPPM",118.75071,11.8469,21,"PPP","19_0425","A"
"BPPMMP",77.60581,16.40526,21,"PMM","19_0425","A"
"AMMMMP",119.78836,12.00817,21,"MMM","19_0425","A"
"APPMPP",120.54498,11.84283,21,"PMP","19_0425","A"
"APMMMP",81.81748,15.63321,21,"MMM","19_0425","A"
"BPPMMP",124.54766,11.56805,21,"PMM","19_0425","A"
"BMPPPM",133.37064,11.47531,21,"PPP","19_0425","A"
"BMPPPP",126.02136,10.75437,21,"PPP","19_0425","A"
"BPPPMM",119.89215,12.01033,21,"PPM","19_0425","A"
"BMMMPM",118.47381,11.68715,21,"MMP","19_0425","A"
"APMPPP",115.05182,13.7007,21,"MPP","19_0425","A"
"APPMMP",118.73152,12.81948,21,"PMM","19_0425","A"
"AMPMPM",71.75554,15.98086,21,"PMP","19_0425","A"
"APMPMM",113.19591,13.42927,21,"MPM","19_0425","A"
"BMMMMP",64.61894,19.06071,21,"MMM","19_0425","A"
"BMPMPM",119.38349,12.74848,21,"PMP","19_0425","A"
"BPMPMP",110.33126,14.21351,21,"MPM","19_0425","A"
"BPMPMP",113.51396,13.27036,21,"MPM","19_0425","A"
"BMPMMM",118.66454,13.41957,21,"PMM","19_0425","A"
"APPPPM",122.90467,11.6311,21,"PPP","19_0425","A"
"AMMPPP",111.64078,14.82719,21,"MPP","19_0425","A"
"AMMMMP",117.8814,11.89824,21,"MMM","19_0425","A"
"APPMPM",120.94067,11.63246,21,"PMP","19_0425","A"
"IPPPPP",123.20738,10.17777,21,"PrPrPr","19_0425","A"
"APMPPP",117.01174,13.0231,21,"MPP","19_0425","A"
"IPPPPP",124.17502,10.42335,21,"PrPrPr","19_0425","A"
"BMPMMM",71.20801,15.9834,21,"PMM","19_0425","A"
"IPPPPP",123.37803,10.08441,21,"PrPrPr","19_0425","A"
"APPPPM",121.22063,11.98023,21,"PPP","19_0425","A"
"IPPPPP",127.3736,10.52695,21,"PrPrPr","19_0425","A"
"BMMMMP",132.73499,11.72177,21,"MMM","19_0425","A"
"BPPMPP",124.32712,11.53958,21,"PMP","19_0425","A"
"APPMPM",118.33174,12.21513,21,"PMP","19_0425","A"
"APMMMM",117.88775,13.14047,21,"MMM","19_0425","A"
"IPMMMP",120.19637,12.12489,21,"MMM","19_0425","A"
"AMMPMM",109.55349,14.09556,21,"MPM","19_0425","A"
"BPPPMP",122.13978,11.07679,21,"PPM","19_0425","A"
"IPPPPP",123.28999,10.55628,21,"PrPrPr","19_0425","A"
"APMPPM",116.34641,13.87343,21,"MPP","19_0425","A"
"IPPPPP",124.03134,10.75853,21,"PrPrPr","19_0425","A"
"APPPPM",121.07223,11.82585,21,"PPP","19_0425","A"
"IPPPPP",122.98075,10.88059,21,"PrPrPr","19_0425","A"
"BMPMPM",120.32756,12.25699,21,"PMP","19_0425","A"
"APPMPP",121.83314,12.35412,21,"PMP","19_0425","A"
"BPMMMP",118.02096,11.66997,21,"MMM","19_0425","A"
"BMPPMP",122.35203,11.44355,21,"PPM","19_0425","A"
"AMMPMP",107.08121,14.54206,21,"MPM","19_0425","A"
"APMPMM",115.38096,12.1956,21,"MPM","19_0425","A"
"IPPPPP",121.04901,11.39239,21,"PrPrPr","19_0425","A"
"AMPMPP",120.43067,11.67202,21,"PMP","19_0425","A"
"AMMMPM",121.14995,10.84868,21,"MMP","19_0425","A"
"BPPPMM",121.38834,11.35673,21,"PPM","19_0425","A"
"AMPMMM",119.92223,12.04694,21,"PMM","19_0425","A"
"APMPMM",117.62408,12.26705,21,"MPM","19_0425","A"
"BPMPMP",131.25997,12.37064,21,"MPM","19_0425","A"
"BPMMPM",122.82439,11.84903,21,"MMP","19_0425","A"
"BPPPMM",116.7983,11.49933,21,"PPM","19_0425","A"
"APPPMP",119.56246,11.08065,21,"PPM","19_0425","A"
"APMMPP",75.23312,14.96691,21,"MMP","19_0425","A"
"BMPMMP",118.40302,12.39843,21,"PMM","19_0425","A"
"AMPMMM",116.85725,12.79424,21,"PMM","19_0425","A"
"AMMPPM",111.54082,13.85523,21,"MPP","19_0425","A"
"BMMPPP",112.26338,14.18465,21,"MPP","19_0425","A"
"AMMMPM",114.96437,12.57274,21,"MMP","19_0425","A"
"APPMMP",117.73422,11.7151,21,"PMM","19_0425","A"
"BPPMMP",116.14473,12.89196,21,"PMM","19_0425","A"
"BPPMMP",116.16009,12.55082,21,"PMM","19_0425","A"
"BPMPPM",116.86275,13.58391,21,"MPP","19_0425","A"
"BMMPPM",116.80343,13.59148,21,"MPP","19_0425","A"
"AMPPMP",121.37143,10.68587,21,"PPM","19_0425","A"
"AMMPPM",116.86181,12.80397,21,"MPP","19_0425","A"
"BMMPMP",114.13175,12.0251,21,"MPM","19_0425","A"
"APMPMP",117.07433,11.94644,21,"MPM","19_0425","A"
"AMMMMP",119.82122,11.68278,21,"MMM","19_0425","A"
"BPPMPM",120.22848,10.97833,21,"PMP","19_0425","A"
"APPMPM",121.00935,10.78919,21,"PMP","19_0425","A"
"AMPMPP",120.15206,12.13059,21,"PMP","19_0425","A"
"BPPPPM",124.27831,11.21428,21,"PPP","19_0425","A"
"BMMPMM",131.89696,11.11687,21,"MPM","19_0425","A"
"IPPPPP",122.86719,10.69131,21,"PrPrPr","19_0425","A"
"IPPPPP",118.34742,10.80959,21,"PrPrPr","19_0425","A"
"BPMMPM",116.97839,11.4772,21,"MMP","19_0425","A"
"IMPPPM",119.51818,10.63338,21,"PPP","19_0425","A"
"AMMMMM",116.71667,12.90209,21,"MMM","19_0425","A"
"BPPPMP",120.52614,10.8781,21,"PPM","19_0425","A"
"AMMPMM",112.39208,12.82985,21,"MPM","19_0425","A"
"APMPPP",114.87723,12.83244,21,"MPP","19_0425","A"
"BMMPPM",112.34969,13.82224,21,"MPP","19_0425","A"
"AMMMMP",117.54469,12.49596,21,"MMM","19_0425","A"
"BPPMPP",118.90148,11.48255,21,"PMP","19_0425","A"
"APMPPP",113.85315,14.27807,21,"MPP","19_0425","A"
"APMMMM",86.64949,15.94613,21,"MMM","19_0425","A"
"BMPMPM",82.8103,15.9372,21,"PMP","19_0425","A"
"AMPPPP",120.22168,12.10928,21,"PPP","19_0425","A"
"BPPPMM",120.40398,11.15185,21,"PPM","19_0425","A"
"BMMPMM",114.83666,12.10458,21,"MPM","19_0425","A"
"BMPPMM",119.88248,11.47224,21,"PPM","19_0425","A"
"BPPPPM",118.90108,11.67775,21,"PPP","19_0425","A"
"IPPPPP",119.38056,11.51631,21,"PrPrPr","19_0425","A"
"AMPMPP",118.68403,11.85756,21,"PMP","19_0425","A"
"APMMMM",119.35012,12.15782,21,"MMM","19_0425","A"
"APMMMP",121.75569,12.10538,21,"MMM","19_0425","A"
"AMMMPP",127.87534,11.03461,21,"MMP","19_0425","A"
"BMPPMM",121.05501,10.02497,21,"PPM","19_0425","A"
"BMPMMP",115.38048,12.39279,21,"PMM","19_0425","A"
"APMMMM",112.47656,11.85171,21,"MMM","19_0425","A"
"APPPPM",116.9501,11.28348,21,"PPP","19_0425","A"
"APMMPP",115.57747,11.82593,21,"MMP","19_0425","A"
"BPMPMP",112.86087,12.87557,21,"MPM","19_0425","A"
"BMPPPP",119.55114,10.96268,21,"PPP","19_0425","A"
"AMMMPM",118.84673,11.53833,21,"MMP","19_0425","A"
"AMMMPM",94.28903,14.46696,21,"MMP","19_0425","A"
"BMPPPM",118.44489,11.88915,21,"PPP","19_0425","A"
"BPPPMM",119.71768,10.88379,21,"PPM","19_0425","A"
"BMMPPP",116.41194,13.02807,21,"MPP","19_0425","A"
"AMPMMP",98.431,15.41999,21,"PMM","19_0425","A"
"APPMMM",120.95071,11.56169,21,"PMM","19_0425","A"
"BPMPPP",114.90625,13.5388,21,"MPP","19_0425","A"
"APMMMP",117.02278,13.46711,21,"MMM","19_0425","A"
"BPMMMP",116.59443,13.42116,21,"MMM","19_0425","A"
"APMMPM",116.34987,11.3161,21,"MMP","19_0425","A"
"BPPMPM",118.74003,10.81749,21,"PMP","19_0425","A"
"BMMMPM",118.62107,11.56911,21,"MMP","19_0425","A"
"AMMPPP",117.27816,12.19576,21,"MPP","19_0425","A"
"BPPPMP",118.92453,10.33276,21,"PPM","19_0425","A"
"AMPPMM",122.06828,10.96665,21,"PPM","19_0425","A"
"AMPPMP",127.26043,10.29505,21,"PPM","19_0425","A"
"APMMPM",114.32241,9.84177,21,"MMP","19_0425","A"
"AMPPMM",115.28606,9.87293,21,"PPM","19_0425","A"
"BPMPMP",113.68318,11.85382,21,"MPM","19_0425","A"
"APMMPP",115.73153,10.56984,21,"MMP","19_0425","A"
"BMPPMP",117.92118,10.54025,21,"PPM","19_0425","A"
"BMPMMP",116.99927,12.27245,21,"PMM","19_0425","A"
"BPMPMM",116.96078,11.79979,21,"MPM","19_0425","A"
"BPMPPM",116.23824,11.93655,21,"MPP","19_0425","A"
"BMMMPM",117.46507,10.83981,21,"MMP","19_0425","A"
"BMPMPM",118.04594,10.32811,21,"PMP","19_0425","A"
"APPPMP",116.80307,9.97482,21,"PPM","19_0425","A"
"BPPPPM",116.30203,10.40379,21,"PPP","19_0425","A"
"BPPMPP",117.50219,10.48061,21,"PMP","19_0425","A"
"APMPMP",115.74162,11.6661,21,"MPM","19_0425","A"
"IPPPPP",118.23442,10.69314,21,"PrPrPr","19_0425","A"
"AMMMMP",119.22843,11.43968,21,"MMM","19_0425","A"
"AMMPMM",115.79645,11.57426,21,"MPM","19_0425","A"
"BMPMPP",116.47659,10.08241,21,"PMP","19_0425","A"
"APMMMM",116.693,10.6272,21,"MMM","19_0425","A"
"AMPPMM",115.88906,10.42032,21,"PPM","19_0425","A"
"BMPMMP",115.78365,11.72462,21,"PMM","19_0425","A"
"APMMMM",115.71797,10.14906,21,"MMM","19_0425","A"
"IPPPPP",118.71446,10.0474,21,"PrPrPr","19_0425","A"
"BPMPPP",118.76826,10.4262,21,"MPP","19_0425","A"
"APPMPM",111.57369,10.94845,21,"PMP","19_0425","A"
"BPPMMP",118.08489,14.05405,21,"PMM","19_0425","A"
"BMMMPP",112.47047,14.65336,21,"MMP","19_0425","A"
"AMMPPM",112.82667,13.38027,21,"MPP","19_0425","A"
"APMPMP",113.32285,11.78612,21,"MPM","19_0425","A"
"BMMMMM",112.64794,11.86293,21,"MMM","19_0425","A"
"BMPPMM",111.02374,10.21902,21,"PPM","19_0425","A"
"IPPPPP",113.87818,11.00053,21,"PrPrPr","19_0425","A"
"AMPMMM",106.92767,15.83868,21,"PMM","19_0425","A"
"AMMMMM",101.76946,19.85431,21,"MMM","19_0425","A"
"BPMMPP",110.79811,12.77392,21,"MMP","19_0425","A"
"BMMPPP",112.79096,13.59524,21,"MPP","19_0425","A"
"BPPMMM",113.64459,10.65341,21,"PMM","19_0425","A"
"AMPMPM",114.59671,11.40416,21,"PMP","19_0425","A"
"AMMPPP",111.47893,12.38111,21,"MPP","19_0425","A"
"BPPMMM",107.74422,13.38968,21,"PMM","19_0425","A"
"BPMMPM",112.7038,11.54564,21,"MMP","19_0425","A"
"BPPMPM",112.70771,14.4089,21,"PMP","19_0425","A"
"AMPPMP",115.15219,10.17589,21,"PPM","19_0425","A"
"BMMPPP",112.84254,13.20337,21,"MPP","19_0425","A"
"BPPMMP",106.74342,18.07563,21,"PMM","19_0425","A"
"APMMMP",107.82612,18.50547,21,"MMM","19_0425","A"
"AMMPPM",108.33253,10.48791,21,"MPP","19_0425","A"
"AMPPMM",105.91375,8.1609,21,"PPM","19_0425","A"
"BMMPPM",117.62165,12.63123,21,"MPP","19_0425","A"
"BPPPMM",114.95409,10.796,21,"PPM","19_0425","A"
"BMPMMP",113.86896,10.39326,21,"PMM","19_0425","A"
"AMMPMP",112.44784,10.28157,21,"MPM","19_0425","A"
"APPMPP",113.33893,11.08311,21,"PMP","19_0425","A"
"BMPMPM",112.52762,10.05952,21,"PMP","19_0425","A"
"APMPMM",110.95264,11.88884,21,"MPM","19_0425","A"
"APMMPP",110.93051,10.28791,21,"MMP","19_0425","A"
"AMMMPP",106.3582,12.89939,21,"MMP","19_0425","A"
"AMPPMM",114.49764,10.19373,21,"PPM","19_0425","A"
"BPPMPM",105.21173,14.85592,21,"PMP","19_0425","A"
"AMMMPP",114.40257,10.64412,21,"MMP","19_0425","A"
"APPPMM",113.6804,10.3441,21,"PPM","19_0425","A"
"BPPMMM",114.34322,11.37186,21,"PMM","19_0425","A"
"BMMPMP",112.44897,12.26835,21,"MPM","19_0425","A"
"BPMPPP",112.05708,12.80501,21,"MPP","19_0425","A"
"BMPMPP",114.10294,11.18752,21,"PMP","19_0425","A"
"BMPMMM",104.89666,14.8766,21,"PMM","19_0425","A"
"APMPMM",113.41056,11.68237,21,"MPM","19_0425","A"
"BPMPMP",112.2468,12.15517,21,"MPM","19_0425","A"
"APMPPM",114.18105,12.06608,21,"MPP","19_0425","A"
"AMPMPP",107.74321,12.82876,21,"PMP","19_0425","A"
"BMPMMP",117.4066,10.44362,21,"PMM","19_0425","A"
"APMPPM",116.86602,10.22315,21,"MPP","19_0425","A"
"BMPMPP",119.84729,12.4425,21,"PMP","19_0425","A"
"AMMPPM",113.85023,13.9182,21,"MPP","19_0425","A"
"BPMPMM",109.927,12.04168,21,"MPM","19_0425","A"
"AMPMMP",112.33627,11.25391,21,"PMM","19_0425","A"
"APMPMM",108.27894,12.93826,21,"MPM","19_0425","A"
"BPMPPM",109.9007,12.29543,21,"MPP","19_0425","A"
"IPPMPP",102.88078,14.05991,21,"PMP","19_0425","A"
"BPPMMP",104.97872,13.63593,21,"PMM","19_0425","A"
"AMPMPP",107.56867,12.63886,21,"PMP","19_0425","A"
"BPPMPP",104.88966,13.57705,21,"PMP","19_0425","A"
"BPPPMP",112.83504,9.40141,21,"PPM","19_0425","A"
"AMMMMM",111.50651,11.19608,21,"MMM","19_0425","A"
"BMMPMM",110.17927,13.09203,21,"MPM","19_0425","A"
"APMPPM",110.04974,13.11934,21,"MPP","19_0425","A"
"APMMPM",110.72332,10.50665,21,"MMP","19_0425","A"
"BMPPMP",111.62918,9.81954,21,"PPM","19_0425","A"
"BPMPMP",109.26767,12.22552,21,"MPM","19_0425","A"
"BPMMMM",112.85183,11.38974,21,"MMM","19_0425","A"
"APMPPP",110.68537,11.80853,21,"MPP","19_0425","A"
"IPPPPP",110.39345,9.85943,21,"PrPrPr","19_0425","A"
"AMPMPM",113.67621,9.99554,21,"PMP","19_0425","A"
"AMMMMM",112.8116,11.34013,21,"MMM","19_0425","A"
"BMPMMM",104.17154,14.69789,21,"PMM","19_0425","A"
"AMPPPP",121.58401,9.88386,21,"PPP","19_0425","A"
"BMPPMP",120.60819,11.46051,21,"PPM","19_0425","A"
"BPPMPM",115.26477,10.32656,21,"PMP","19_0425","A"
"APMMMM",110.0218,11.69082,21,"MMM","19_0425","A"
"APMPMP",111.04957,11.8066,21,"MPM","19_0425","A"
"AMMPPM",109.33309,11.71205,21,"MPP","19_0425","A"
"BMMPMM",110.15954,13.03763,21,"MPM","19_0425","A"
"BPPMPP",112.56108,9.82235,21,"PMP","19_0425","A"
